X,0,143.82,Y,1,-90.45,Z,2,-81.63,H,3,337.80
X,0,156.00,Y,1,-80.45,Z,2,-36.43,H,3,342.69
X,0,162.27,Y,1,-80.36,Z,2,-1.02,H,3,343.62
X,0,155.18,Y,1,-79.64,Z,2,21.73,H,3,342.80
X,0,142.55,Y,1,-81.55,Z,2,25.31,H,3,340.20
X,0,125.00,Y,1,-89.82,Z,2,25.71,H,3,334.27
X,0,117.45,Y,1,-103.73,Z,2,6.12,H,3,328.52
X,0,113.00,Y,1,-106.91,Z,2,1.43,H,3,326.56
X,0,106.55,Y,1,-116.45,Z,2,-7.65,H,3,322.43
X,0,105.00,Y,1,-122.73,Z,2,-12.55,H,3,320.52
X,0,109.36,Y,1,-129.73,Z,2,-21.94,H,3,320.10
X,0,113.55,Y,1,-131.45,Z,2,-28.88,H,3,320.79
X,0,114.18,Y,1,-128.09,Z,2,-28.57,H,3,321.68
X,0,112.09,Y,1,-119.45,Z,2,-28.78,H,3,323.15
X,0,111.55,Y,1,-117.09,Z,2,-28.16,H,3,323.58
X,0,113.64,Y,1,-116.27,Z,2,-27.24,H,3,324.31
X,0,116.91,Y,1,-116.64,Z,2,-30.31,H,3,325.04
X,0,124.18,Y,1,-116.45,Z,2,-32.55,H,3,326.81
X,0,134.00,Y,1,-107.27,Z,2,-38.47,H,3,331.29
X,0,137.82,Y,1,-98.55,Z,2,-36.43,H,3,334.40
X,0,136.82,Y,1,-80.82,Z,2,-34.59,H,3,339.40
X,0,133.45,Y,1,-75.27,Z,2,-31.12,H,3,340.55
X,0,133.82,Y,1,-63.73,Z,2,-30.10,H,3,344.50
X,0,133.64,Y,1,-54.18,Z,2,-29.59,H,3,347.90
X,0,132.91,Y,1,-49.91,Z,2,-29.18,H,3,349.39
X,0,132.82,Y,1,-42.09,Z,2,-31.53,H,3,352.39
X,0,132.18,Y,1,-37.73,Z,2,-32.04,H,3,354.04
X,0,129.73,Y,1,-30.27,Z,2,-33.27,H,3,356.83
X,0,125.91,Y,1,-22.73,Z,2,-39.39,H,3,359.74
X,0,122.73,Y,1,-19.73,Z,2,-39.80,H,3,0.84
X,0,116.82,Y,1,-13.45,Z,2,-37.96,H,3,3.40
X,0,113.91,Y,1,-9.73,Z,2,-34.18,H,3,5.09
X,0,106.45,Y,1,-0.73,Z,2,-34.69,H,3,9.58
X,0,100.18,Y,1,8.36,Z,2,-33.37,H,3,14.74
X,0,96.91,Y,1,11.27,Z,2,-31.84,H,3,16.60
X,0,93.36,Y,1,15.45,Z,2,-28.67,H,3,19.37
X,0,92.73,Y,1,17.64,Z,2,-27.65,H,3,20.74
X,0,93.73,Y,1,25.27,Z,2,-28.98,H,3,25.06
X,0,88.64,Y,1,32.91,Z,2,-29.49,H,3,30.34
X,0,83.36,Y,1,35.36,Z,2,-28.88,H,3,32.96
X,0,74.91,Y,1,37.27,Z,2,-27.86,H,3,36.42
X,0,71.91,Y,1,39.18,Z,2,-27.45,H,3,38.55
X,0,66.09,Y,1,43.00,Z,2,-26.63,H,3,43.02
X,0,63.45,Y,1,44.73,Z,2,-26.02,H,3,45.15
X,0,60.27,Y,1,47.64,Z,2,-24.49,H,3,48.29
X,0,54.73,Y,1,48.18,Z,2,-22.96,H,3,51.33
X,0,51.73,Y,1,47.82,Z,2,-22.04,H,3,52.72
X,0,42.82,Y,1,45.82,Z,2,-21.94,H,3,56.91
X,0,37.82,Y,1,44.91,Z,2,-23.47,H,3,59.87
X,0,31.09,Y,1,43.36,Z,2,-22.86,H,3,64.33
X,0,26.91,Y,1,41.91,Z,2,-20.71,H,3,67.27
X,0,24.09,Y,1,41.27,Z,2,-20.00,H,3,69.70
X,0,18.27,Y,1,39.82,Z,2,-18.78,H,3,75.32
X,0,15.73,Y,1,39.73,Z,2,-19.39,H,3,78.37
X,0,10.00,Y,1,40.00,Z,2,-20.92,H,3,85.93
X,0,4.73,Y,1,38.27,Z,2,-19.90,H,3,92.93
X,0,3.09,Y,1,37.45,Z,2,-19.59,H,3,95.25
X,0,-1.09,Y,1,36.00,Z,2,-19.39,H,3,101.71
X,0,-3.09,Y,1,35.18,Z,2,-18.78,H,3,104.99
X,0,-7.91,Y,1,33.45,Z,2,-17.35,H,3,113.27
X,0,-15.36,Y,1,30.82,Z,2,-13.47,H,3,126.47
X,0,-16.73,Y,1,30.82,Z,2,-13.16,H,3,128.46
X,0,-12.27,Y,1,34.64,Z,2,-13.57,H,3,119.48
X,0,-6.18,Y,1,38.64,Z,2,-14.39,H,3,109.06
X,0,5.82,Y,1,44.91,Z,2,-15.41,H,3,92.59
X,0,6.91,Y,1,46.55,Z,2,-16.02,H,3,91.53
X,0,11.64,Y,1,49.09,Z,2,-18.06,H,3,86.63
X,0,20.18,Y,1,52.73,Z,2,-19.69,H,3,79.02
X,0,23.45,Y,1,52.82,Z,2,-19.80,H,3,76.03
X,0,25.55,Y,1,51.73,Z,2,-19.90,H,3,73.69
X,0,27.45,Y,1,52.00,Z,2,-20.41,H,3,72.14
X,0,35.91,Y,1,52.55,Z,2,-21.84,H,3,65.62
X,0,47.18,Y,1,52.64,Z,2,-22.86,H,3,58.10
X,0,51.18,Y,1,53.00,Z,2,-23.57,H,3,55.97
X,0,57.36,Y,1,52.64,Z,2,-24.59,H,3,52.51
X,0,60.00,Y,1,53.18,Z,2,-26.12,H,3,51.52
X,0,65.18,Y,1,52.82,Z,2,-29.18,H,3,48.99
X,0,68.18,Y,1,53.64,Z,2,-31.84,H,3,48.16
X,0,68.82,Y,1,53.82,Z,2,-30.51,H,3,48.00
X,0,72.91,Y,1,53.36,Z,2,-28.06,H,3,46.17
X,0,76.73,Y,1,52.91,Z,2,-27.55,H,3,44.56
X,0,89.18,Y,1,52.82,Z,2,-31.33,H,3,40.61
X,0,103.73,Y,1,49.09,Z,2,-36.84,H,3,35.30
X,0,110.64,Y,1,46.82,Z,2,-39.49,H,3,32.91
X,0,124.36,Y,1,41.55,Z,2,-45.51,H,3,28.44
X,0,126.64,Y,1,38.82,Z,2,-46.33,H,3,27.01
X,0,136.45,Y,1,33.18,Z,2,-50.00,H,3,23.64
X,0,140.73,Y,1,29.09,Z,2,-50.92,H,3,21.65
X,0,146.18,Y,1,17.00,Z,2,-49.39,H,3,16.60
X,0,146.18,Y,1,3.55,Z,2,-42.76,H,3,11.36
X,0,144.73,Y,1,-2.64,Z,2,-39.39,H,3,8.93
X,0,145.27,Y,1,-14.27,Z,2,-34.29,H,3,4.36
X,0,148.00,Y,1,-19.36,Z,2,-36.43,H,3,2.52
X,0,152.91,Y,1,-29.18,Z,2,-39.39,H,3,359.16
X,0,151.00,Y,1,-39.18,Z,2,-39.80,H,3,355.42
X,0,149.45,Y,1,-44.64,Z,2,-40.82,H,3,353.34
X,0,145.09,Y,1,-59.55,Z,2,-40.51,H,3,347.66
X,0,142.64,Y,1,-66.82,Z,2,-41.43,H,3,344.87
X,0,139.27,Y,1,-78.09,Z,2,-44.08,H,3,340.69
X,0,137.45,Y,1,-84.18,Z,2,-46.84,H,3,338.48
X,0,137.00,Y,1,-86.73,Z,2,-48.16,H,3,337.63
X,0,135.64,Y,1,-93.36,Z,2,-47.76,H,3,335.43
X,0,135.27,Y,1,-97.55,Z,2,-47.76,H,3,334.17
X,0,129.91,Y,1,-107.00,Z,2,-45.82,H,3,330.49
X,0,116.73,Y,1,-111.45,Z,2,-36.43,H,3,326.29
X,0,112.09,Y,1,-113.36,Z,2,-35.71,H,3,324.65
X,0,104.45,Y,1,-119.27,Z,2,-37.55,H,3,321.18
X,0,100.27,Y,1,-121.64,Z,2,-36.84,H,3,319.47
X,0,93.64,Y,1,-122.91,Z,2,-35.41,H,3,317.27
X,0,90.91,Y,1,-123.09,Z,2,-35.41,H,3,316.42
X,0,90.36,Y,1,-123.00,Z,2,-36.94,H,3,316.27
X,0,86.55,Y,1,-127.45,Z,2,-38.98,H,3,314.15
X,0,82.64,Y,1,-128.64,Z,2,-40.41,H,3,312.69
X,0,78.27,Y,1,-131.73,Z,2,-45.61,H,3,310.69
X,0,76.09,Y,1,-131.73,Z,2,-48.16,H,3,309.98
X,0,69.45,Y,1,-131.36,Z,2,-43.67,H,3,307.84
X,0,64.00,Y,1,-132.18,Z,2,-43.78,H,3,305.80
X,0,61.73,Y,1,-132.45,Z,2,-43.98,H,3,304.96
X,0,58.91,Y,1,-134.18,Z,2,-44.59,H,3,303.67
X,0,57.36,Y,1,-134.73,Z,2,-45.41,H,3,303.03
X,0,54.00,Y,1,-136.27,Z,2,-45.71,H,3,301.59
X,0,51.64,Y,1,-136.64,Z,2,-44.29,H,3,300.67
X,0,53.55,Y,1,-137.91,Z,2,-42.76,H,3,301.19
X,0,54.91,Y,1,-138.73,Z,2,-44.59,H,3,301.56
X,0,53.27,Y,1,-139.18,Z,2,-46.73,H,3,300.91
X,0,50.73,Y,1,-140.45,Z,2,-42.45,H,3,299.83
X,0,56.09,Y,1,-139.18,Z,2,-46.53,H,3,301.92
X,0,60.82,Y,1,-138.00,Z,2,-47.96,H,3,303.75
X,0,69.45,Y,1,-135.45,Z,2,-51.22,H,3,307.12
X,0,73.00,Y,1,-134.73,Z,2,-51.12,H,3,308.42
X,0,79.73,Y,1,-131.36,Z,2,-50.31,H,3,311.22
X,0,87.00,Y,1,-127.00,Z,2,-49.59,H,3,314.38
X,0,91.00,Y,1,-125.27,Z,2,-50.71,H,3,315.96
X,0,97.36,Y,1,-123.27,Z,2,-54.39,H,3,318.27
X,0,98.64,Y,1,-123.73,Z,2,-56.12,H,3,318.53
X,0,101.73,Y,1,-122.09,Z,2,-57.86,H,3,319.77
X,0,105.45,Y,1,-117.73,Z,2,-60.41,H,3,321.82
X,0,108.73,Y,1,-113.09,Z,2,-61.12,H,3,323.84
X,0,110.91,Y,1,-110.18,Z,2,-59.39,H,3,325.16
X,0,112.00,Y,1,-108.91,Z,2,-58.98,H,3,325.77
X,0,115.36,Y,1,-106.27,Z,2,-60.00,H,3,327.32
X,0,117.55,Y,1,-104.09,Z,2,-60.20,H,3,328.44
X,0,122.09,Y,1,-98.73,Z,2,-61.94,H,3,331.01
X,0,125.00,Y,1,-94.73,Z,2,-63.47,H,3,332.81
X,0,125.55,Y,1,-93.09,Z,2,-63.27,H,3,333.41
X,0,126.55,Y,1,-89.55,Z,2,-62.04,H,3,334.69
X,0,128.09,Y,1,-88.82,Z,2,-66.02,H,3,335.23
X,0,131.18,Y,1,-86.55,Z,2,-67.65,H,3,336.56
X,0,131.91,Y,1,-81.55,Z,2,-66.43,H,3,338.25
X,0,132.45,Y,1,-79.00,Z,2,-66.43,H,3,339.16
X,0,132.09,Y,1,-71.36,Z,2,-65.92,H,3,341.59
X,0,131.82,Y,1,-66.73,Z,2,-64.59,H,3,343.12
X,0,130.00,Y,1,-56.45,Z,2,-59.59,H,3,346.50
X,0,126.45,Y,1,-45.18,Z,2,-53.37,H,3,350.31
X,0,123.82,Y,1,-39.73,Z,2,-51.02,H,3,352.18
X,0,118.91,Y,1,-29.09,Z,2,-46.94,H,3,356.22
X,0,117.36,Y,1,-24.55,Z,2,-47.24,H,3,358.16
X,0,114.55,Y,1,-18.09,Z,2,-49.80,H,3,0.99
X,0,111.27,Y,1,-14.82,Z,2,-44.49,H,3,2.38
X,0,109.55,Y,1,-13.09,Z,2,-43.57,H,3,3.15
X,0,108.00,Y,1,-7.55,Z,2,-46.73,H,3,5.97
X,0,108.45,Y,1,-4.18,Z,2,-44.49,H,3,7.76
X,0,115.00,Y,1,1.55,Z,2,-48.88,H,3,10.74
X,0,116.55,Y,1,4.45,Z,2,-52.76,H,3,12.16
X,0,117.64,Y,1,10.09,Z,2,-59.49,H,3,14.87
X,0,116.73,Y,1,12.73,Z,2,-58.98,H,3,16.19
X,0,115.09,Y,1,13.82,Z,2,-58.47,H,3,16.82
X,0,112.18,Y,1,16.09,Z,2,-56.53,H,3,18.13
X,0,110.55,Y,1,17.45,Z,2,-55.00,H,3,18.94
X,0,106.55,Y,1,19.91,Z,2,-50.82,H,3,20.55
X,0,102.27,Y,1,22.55,Z,2,-48.27,H,3,22.40
X,0,99.82,Y,1,24.18,Z,2,-46.33,H,3,23.59
X,0,96.27,Y,1,26.55,Z,2,-44.39,H,3,25.38
X,0,95.91,Y,1,27.18,Z,2,-44.69,H,3,25.79
X,0,94.64,Y,1,28.45,Z,2,-46.84,H,3,26.70
X,0,93.09,Y,1,27.82,Z,2,-45.71,H,3,26.61
X,0,92.36,Y,1,27.45,Z,2,-45.20,H,3,26.52
X,0,91.73,Y,1,27.18,Z,2,-46.53,H,3,26.48
X,0,91.45,Y,1,27.36,Z,2,-45.41,H,3,26.63
X,0,90.64,Y,1,28.18,Z,2,-42.96,H,3,27.24
X,0,86.55,Y,1,29.91,Z,2,-41.53,H,3,29.03
X,0,83.91,Y,1,30.27,Z,2,-40.51,H,3,29.81
X,0,76.73,Y,1,31.45,Z,2,-39.18,H,3,32.26
X,0,74.73,Y,1,31.82,Z,2,-37.65,H,3,33.03
X,0,71.91,Y,1,32.27,Z,2,-31.84,H,3,34.14
X,0,70.00,Y,1,33.27,Z,2,-29.29,H,3,35.39
X,0,74.45,Y,1,43.27,Z,2,-29.18,H,3,40.13
X,0,85.09,Y,1,58.36,Z,2,-37.45,H,3,44.42
X,0,82.45,Y,1,63.36,Z,2,-37.45,H,3,47.51
X,0,70.91,Y,1,70.45,Z,2,-35.82,H,3,54.79
X,0,62.64,Y,1,71.55,Z,2,-34.18,H,3,58.77
X,0,49.55,Y,1,72.09,Z,2,-29.90,H,3,65.47
X,0,38.09,Y,1,73.55,Z,2,-27.65,H,3,72.59
X,0,34.91,Y,1,73.55,Z,2,-26.53,H,3,74.58
X,0,37.55,Y,1,75.64,Z,2,-21.73,H,3,73.57
X,0,34.27,Y,1,74.09,Z,2,-18.47,H,3,75.15
X,0,23.27,Y,1,70.45,Z,2,-17.04,H,3,81.69
X,0,10.82,Y,1,65.27,Z,2,-18.27,H,3,90.56
X,0,4.45,Y,1,60.64,Z,2,-18.06,H,3,95.77
X,0,-2.00,Y,1,55.73,Z,2,-17.45,H,3,102.02
X,0,-3.45,Y,1,54.36,Z,2,-16.63,H,3,103.61
X,0,-7.27,Y,1,48.64,Z,2,-13.88,H,3,108.47
X,0,-12.91,Y,1,42.00,Z,2,-11.33,H,3,117.05
X,0,-15.36,Y,1,39.27,Z,2,-10.00,H,3,121.34
X,0,-18.18,Y,1,35.18,Z,2,-9.59,H,3,127.30
X,0,-19.27,Y,1,34.18,Z,2,-9.18,H,3,129.39
X,0,-18.55,Y,1,32.18,Z,2,-8.47,H,3,129.92
X,0,-12.00,Y,1,35.00,Z,2,-8.06,H,3,118.89
X,0,-4.91,Y,1,38.55,Z,2,-8.27,H,3,107.23
X,0,13.27,Y,1,46.91,Z,2,-12.04,H,3,84.17
X,0,20.55,Y,1,48.09,Z,2,-14.29,H,3,76.84
X,0,26.64,Y,1,45.45,Z,2,-16.22,H,3,69.60
X,0,30.55,Y,1,45.73,Z,2,-16.73,H,3,66.23
X,0,38.55,Y,1,47.36,Z,2,-16.73,H,3,60.83
X,0,47.55,Y,1,45.18,Z,2,-14.18,H,3,53.51
X,0,53.45,Y,1,43.45,Z,2,-12.55,H,3,49.08
X,0,68.91,Y,1,39.82,Z,2,-12.76,H,3,39.99
X,0,77.91,Y,1,38.91,Z,2,-14.18,H,3,36.51
X,0,91.91,Y,1,36.36,Z,2,-18.78,H,3,31.56
X,0,97.91,Y,1,35.09,Z,2,-20.92,H,3,29.69
X,0,102.45,Y,1,32.73,Z,2,-17.14,H,3,27.68
X,0,112.27,Y,1,28.09,Z,2,-11.84,H,3,24.02
X,0,117.18,Y,1,24.82,Z,2,-10.31,H,3,21.93
X,0,126.91,Y,1,14.36,Z,2,-9.59,H,3,16.43
X,0,136.18,Y,1,2.64,Z,2,-9.39,H,3,11.08
X,0,138.00,Y,1,-2.36,Z,2,-9.90,H,3,8.99
X,0,138.45,Y,1,-14.55,Z,2,-6.63,H,3,3.97
X,0,139.00,Y,1,-20.09,Z,2,-7.65,H,3,1.74
X,0,139.00,Y,1,-31.27,Z,2,-8.27,H,3,357.29
X,0,139.73,Y,1,-42.64,Z,2,-9.18,H,3,353.00
X,0,139.82,Y,1,-47.64,Z,2,-10.51,H,3,351.16
X,0,136.91,Y,1,-56.36,Z,2,-10.61,H,3,347.59
X,0,138.36,Y,1,-62.27,Z,2,-12.04,H,3,345.74
X,0,138.82,Y,1,-76.91,Z,2,-16.12,H,3,340.98
X,0,135.91,Y,1,-83.27,Z,2,-15.82,H,3,338.47
X,0,130.00,Y,1,-91.36,Z,2,-16.73,H,3,334.87
X,0,122.45,Y,1,-96.45,Z,2,-19.39,H,3,331.74
X,0,119.82,Y,1,-99.18,Z,2,-19.29,H,3,330.35
X,0,113.27,Y,1,-105.27,Z,2,-19.80,H,3,327.07
X,0,112.18,Y,1,-108.55,Z,2,-21.63,H,3,325.91
X,0,110.00,Y,1,-112.09,Z,2,-22.55,H,3,324.43
X,0,105.45,Y,1,-113.82,Z,2,-22.14,H,3,322.79
X,0,101.82,Y,1,-114.00,Z,2,-20.92,H,3,321.74
X,0,93.18,Y,1,-116.27,Z,2,-20.20,H,3,318.68
X,0,89.18,Y,1,-117.55,Z,2,-20.00,H,3,317.16
X,0,88.09,Y,1,-119.18,Z,2,-19.29,H,3,316.44
X,0,83.82,Y,1,-121.27,Z,2,-18.67,H,3,314.62
X,0,80.64,Y,1,-121.18,Z,2,-18.57,H,3,313.61
X,0,76.73,Y,1,-121.73,Z,2,-19.49,H,3,312.19
X,0,75.00,Y,1,-121.55,Z,2,-20.82,H,3,311.65
X,0,72.00,Y,1,-122.18,Z,2,-21.22,H,3,310.48
X,0,70.91,Y,1,-122.45,Z,2,-21.33,H,3,310.04
X,0,71.09,Y,1,-122.45,Z,2,-21.84,H,3,310.11
X,0,72.27,Y,1,-121.45,Z,2,-23.06,H,3,310.72
X,0,73.82,Y,1,-121.55,Z,2,-23.47,H,3,311.24
X,0,72.55,Y,1,-123.55,Z,2,-23.98,H,3,310.39
X,0,72.82,Y,1,-123.18,Z,2,-23.98,H,3,310.56
X,0,72.91,Y,1,-123.00,Z,2,-25.00,H,3,310.63
X,0,72.18,Y,1,-123.55,Z,2,-23.67,H,3,310.27
X,0,70.45,Y,1,-124.55,Z,2,-24.59,H,3,309.47
X,0,72.45,Y,1,-127.09,Z,2,-26.33,H,3,309.66
X,0,75.91,Y,1,-127.91,Z,2,-29.90,H,3,310.66
X,0,86.27,Y,1,-126.91,Z,2,-33.78,H,3,314.18
X,0,93.82,Y,1,-122.27,Z,2,-31.73,H,3,317.47
X,0,100.64,Y,1,-118.45,Z,2,-31.53,H,3,320.32
X,0,112.55,Y,1,-110.64,Z,2,-30.92,H,3,325.46
X,0,116.36,Y,1,-109.91,Z,2,-31.63,H,3,326.60
X,0,121.45,Y,1,-107.45,Z,2,-31.12,H,3,328.47
X,0,123.73,Y,1,-105.73,Z,2,-30.31,H,3,329.45
X,0,123.45,Y,1,-105.82,Z,2,-30.10,H,3,329.37
X,0,123.55,Y,1,-105.27,Z,2,-30.20,H,3,329.54
X,0,124.36,Y,1,-104.91,Z,2,-31.43,H,3,329.82
X,0,128.82,Y,1,-102.27,Z,2,-34.08,H,3,331.52
X,0,133.18,Y,1,-97.91,Z,2,-35.92,H,3,333.65
X,0,135.27,Y,1,-96.73,Z,2,-36.43,H,3,334.40
X,0,137.36,Y,1,-95.45,Z,2,-37.04,H,3,335.17
X,0,137.09,Y,1,-93.36,Z,2,-36.02,H,3,335.71
X,0,139.73,Y,1,-85.55,Z,2,-35.31,H,3,338.49
X,0,144.36,Y,1,-71.64,Z,2,-34.69,H,3,343.58
X,0,145.82,Y,1,-66.45,Z,2,-33.88,H,3,345.47
X,0,150.45,Y,1,-56.64,Z,2,-33.88,H,3,349.34
X,0,151.00,Y,1,-52.09,Z,2,-32.65,H,3,350.94
X,0,150.09,Y,1,-43.09,Z,2,-32.65,H,3,353.95
X,0,151.09,Y,1,-38.73,Z,2,-34.08,H,3,355.59
X,0,153.09,Y,1,-29.64,Z,2,-39.18,H,3,359.01
X,0,153.91,Y,1,-18.73,Z,2,-44.29,H,3,3.03
X,0,154.09,Y,1,-15.91,Z,2,-43.57,H,3,4.07
X,0,156.18,Y,1,-10.55,Z,2,-43.67,H,3,6.11
X,0,155.45,Y,1,-6.36,Z,2,-44.29,H,3,7.63
X,0,150.09,Y,1,2.09,Z,2,-38.88,H,3,10.77
X,0,146.27,Y,1,12.45,Z,2,-39.90,H,3,14.84
X,0,142.36,Y,1,18.64,Z,2,-38.16,H,3,17.43
X,0,131.73,Y,1,28.91,Z,2,-34.90,H,3,22.35
X,0,125.64,Y,1,31.55,Z,2,-34.08,H,3,24.06
X,0,119.55,Y,1,35.55,Z,2,-33.98,H,3,26.53
X,0,114.91,Y,1,39.45,Z,2,-32.45,H,3,28.92
X,0,111.82,Y,1,41.82,Z,2,-30.92,H,3,30.47
X,0,102.82,Y,1,48.00,Z,2,-28.78,H,3,34.99
X,0,97.27,Y,1,52.09,Z,2,-28.67,H,3,38.14
X,0,87.18,Y,1,58.27,Z,2,-28.27,H,3,43.73
X,0,78.18,Y,1,67.09,Z,2,-27.65,H,3,50.60
X,0,70.82,Y,1,73.18,Z,2,-28.78,H,3,55.91
X,0,55.55,Y,1,89.45,Z,2,-30.71,H,3,68.13
X,0,45.91,Y,1,98.45,Z,2,-31.84,H,3,74.97
X,0,37.45,Y,1,119.36,Z,2,-35.61,H,3,82.55
X,0,58.55,Y,1,174.55,Z,2,-30.51,H,3,81.43
X,0,143.91,Y,1,-372.36,Z,2,-23.98,H,3,301.10
X,0,-372.36,Y,1,-372.36,Z,2,-18.88,H,3,234.97
X,0,-372.36,Y,1,148.45,Z,2,-13.27,H,3,168.23
X,0,-372.36,Y,1,66.64,Z,2,-14.49,H,3,179.82
X,0,-372.36,Y,1,28.36,Z,2,-9.69,H,3,185.61
X,0,-372.36,Y,1,-32.91,Z,2,-0.92,H,3,195.02
X,0,-372.36,Y,1,-66.91,Z,2,-4.18,H,3,200.16
X,0,-372.36,Y,1,-76.64,Z,2,-6.12,H,3,201.60
X,0,-372.36,Y,1,-91.09,Z,2,-10.82,H,3,203.72
X,0,-372.36,Y,1,-96.00,Z,2,-11.53,H,3,204.43
X,0,161.64,Y,1,-98.64,Z,2,-13.47,H,3,338.58
X,0,152.09,Y,1,-98.00,Z,2,-14.39,H,3,337.17
X,0,149.00,Y,1,-98.64,Z,2,-14.49,H,3,336.47
